,model,data,series,metrics,values
98,model_logistic,test,SMOTE,tp,15.0
99,model_logistic,train,SMOTE,tp,809.0
100,model_logistic,val,SMOTE,tp,15.0
101,model_logistic,test,SMOTE,tp,15.0
102,model_logistic,train,SMOTE,tp,822.0
103,model_logistic,val,SMOTE,tp,18.0
104,model_logistic,test,SMOTE,tp,15.0
105,model_logistic,train,SMOTE,tp,844.0
106,model_logistic,val,SMOTE,tp,14.0
107,model_logistic,test,SMOTE,tp,15.0
108,model_logistic,train,SMOTE,tp,838.0
109,model_logistic,val,SMOTE,tp,17.0
110,model_logistic,test,SMOTE,tp,15.0
111,model_logistic,train,SMOTE,tp,842.0
112,model_logistic,val,SMOTE,tp,14.0
113,model_logistic,test,SMOTE,tp,15.0
114,model_logistic,train,SMOTE,tp,816.0
115,model_logistic,val,SMOTE,tp,17.0
116,model_logistic,test,SMOTE,tp,15.0
117,model_logistic,train,SMOTE,tp,837.0
118,model_logistic,val,SMOTE,tp,15.0
119,model_logistic,test,SMOTE,tp,15.0
120,model_LinearSVC,train,imbalanced,tp,158.0
121,model_LinearSVC,val,imbalanced,tp,18.0
122,model_LinearSVC,test,imbalanced,tp,16.0
123,model_LinearSVC,train,imbalanced,tp,151.0
124,model_LinearSVC,val,imbalanced,tp,15.0
125,model_LinearSVC,test,imbalanced,tp,14.0
126,model_LinearSVC,train,imbalanced,tp,153.0
127,model_LinearSVC,val,imbalanced,tp,15.0
128,model_LinearSVC,test,imbalanced,tp,15.0
129,model_LinearSVC,train,imbalanced,tp,155.0
130,model_LinearSVC,val,imbalanced,tp,13.0
131,model_LinearSVC,test,imbalanced,tp,14.0
132,model_LinearSVC,train,imbalanced,tp,154.0
133,model_LinearSVC,val,imbalanced,tp,17.0
134,model_LinearSVC,test,imbalanced,tp,16.0
135,model_LinearSVC,train,imbalanced,tp,154.0
136,model_LinearSVC,val,imbalanced,tp,14.0
137,model_LinearSVC,test,imbalanced,tp,15.0
138,model_LinearSVC,train,imbalanced,tp,155.0
139,model_LinearSVC,val,imbalanced,tp,16.0
140,model_LinearSVC,test,imbalanced,tp,14.0
141,model_LinearSVC,train,imbalanced,tp,156.0
142,model_LinearSVC,val,imbalanced,tp,12.0
143,model_LinearSVC,test,imbalanced,tp,15.0
144,model_LinearSVC,train,imbalanced,tp,154.0
145,model_LinearSVC,val,imbalanced,tp,17.0
146,model_LinearSVC,test,imbalanced,tp,16.0
147,model_LinearSVC,train,imbalanced,tp,156.0
148,model_LinearSVC,val,imbalanced,tp,17.0
149,model_LinearSVC,test,imbalanced,tp,15.0
150,model_LinearSVC,train,SMOTE,tp,830.0
151,model_LinearSVC,val,SMOTE,tp,18.0
152,model_LinearSVC,test,SMOTE,tp,15.0
153,model_LinearSVC,train,SMOTE,tp,826.0
154,model_LinearSVC,val,SMOTE,tp,15.0
155,model_LinearSVC,test,SMOTE,tp,14.0
156,model_LinearSVC,train,SMOTE,tp,823.0
157,model_LinearSVC,val,SMOTE,tp,15.0
158,model_LinearSVC,test,SMOTE,tp,15.0
159,model_LinearSVC,train,SMOTE,tp,827.0
160,model_LinearSVC,val,SMOTE,tp,12.0
161,model_LinearSVC,test,SMOTE,tp,13.0
162,model_LinearSVC,train,SMOTE,tp,832.0
163,model_LinearSVC,val,SMOTE,tp,17.0
164,model_LinearSVC,test,SMOTE,tp,17.0
165,model_LinearSVC,train,SMOTE,tp,834.0
166,model_LinearSVC,val,SMOTE,tp,15.0
167,model_LinearSVC,test,SMOTE,tp,15.0
168,model_LinearSVC,train,SMOTE,tp,834.0
169,model_LinearSVC,val,SMOTE,tp,17.0
170,model_LinearSVC,test,SMOTE,tp,15.0
171,model_LinearSVC,train,SMOTE,tp,840.0
172,model_LinearSVC,val,SMOTE,tp,11.0
173,model_LinearSVC,test,SMOTE,tp,16.0
174,model_LinearSVC,train,SMOTE,tp,824.0
175,model_LinearSVC,val,SMOTE,tp,17.0
176,model_LinearSVC,test,SMOTE,tp,16.0
177,model_LinearSVC,train,SMOTE,tp,841.0
178,model_LinearSVC,val,SMOTE,tp,14.0
179,model_LinearSVC,test,SMOTE,tp,14.0
180,model_SVC,train,imbalanced,tp,136.0
181,model_SVC,val,imbalanced,tp,18.0
182,model_SVC,test,imbalanced,tp,16.0
183,model_SVC,train,imbalanced,tp,132.0
184,model_SVC,val,imbalanced,tp,15.0
185,model_SVC,test,imbalanced,tp,14.0
186,model_SVC,train,imbalanced,tp,137.0
187,model_SVC,val,imbalanced,tp,16.0
188,model_SVC,test,imbalanced,tp,15.0
189,model_SVC,train,imbalanced,tp,143.0
190,model_SVC,val,imbalanced,tp,15.0
191,model_SVC,test,imbalanced,tp,16.0
192,model_SVC,train,imbalanced,tp,137.0
193,model_SVC,val,imbalanced,tp,20.0
194,model_SVC,test,imbalanced,tp,15.0
195,model_SVC,train,imbalanced,tp,140.0
196,model_SVC,val,imbalanced,tp,15.0
197,model_SVC,test,imbalanced,tp,16.0
198,model_SVC,train,imbalanced,tp,141.0
199,model_SVC,val,imbalanced,tp,15.0
200,model_SVC,test,imbalanced,tp,15.0
201,model_SVC,train,imbalanced,tp,145.0
202,model_SVC,val,imbalanced,tp,15.0
203,model_SVC,test,imbalanced,tp,15.0
204,model_SVC,train,imbalanced,tp,139.0
205,model_SVC,val,imbalanced,tp,17.0
206,model_SVC,test,imbalanced,tp,13.0
207,model_SVC,train,imbalanced,tp,137.0
208,model_SVC,val,imbalanced,tp,14.0
209,model_SVC,test,imbalanced,tp,17.0
210,model_SVC,train,SMOTE,tp,999.0
211,model_SVC,val,SMOTE,tp,0.0
212,model_SVC,test,SMOTE,tp,0.0
213,model_SVC,train,SMOTE,tp,999.0
214,model_SVC,val,SMOTE,tp,1.0
215,model_SVC,test,SMOTE,tp,0.0
216,model_SVC,train,SMOTE,tp,999.0
217,model_SVC,val,SMOTE,tp,2.0
218,model_SVC,test,SMOTE,tp,0.0
219,model_SVC,train,SMOTE,tp,999.0
220,model_SVC,val,SMOTE,tp,0.0
221,model_SVC,test,SMOTE,tp,0.0
222,model_SVC,train,SMOTE,tp,999.0
223,model_SVC,val,SMOTE,tp,2.0
224,model_SVC,test,SMOTE,tp,0.0
225,model_SVC,train,SMOTE,tp,999.0
226,model_SVC,val,SMOTE,tp,2.0
227,model_SVC,test,SMOTE,tp,0.0
228,model_SVC,train,SMOTE,tp,999.0
229,model_SVC,val,SMOTE,tp,0.0
230,model_SVC,test,SMOTE,tp,0.0
231,model_SVC,train,SMOTE,tp,999.0
232,model_SVC,val,SMOTE,tp,0.0
233,model_SVC,test,SMOTE,tp,0.0
234,model_SVC,train,SMOTE,tp,999.0
235,model_SVC,val,SMOTE,tp,2.0
236,model_SVC,test,SMOTE,tp,0.0
237,model_SVC,train,SMOTE,tp,999.0
238,model_SVC,val,SMOTE,tp,0.0
239,model_SVC,test,SMOTE,tp,0.0
240,model_RandomForest,train,imbalanced,tp,153.0
241,model_RandomForest,val,imbalanced,tp,6.0
242,model_RandomForest,test,imbalanced,tp,4.0
243,model_RandomForest,train,imbalanced,tp,161.0
244,model_RandomForest,val,imbalanced,tp,10.0
245,model_RandomForest,test,imbalanced,tp,5.0
246,model_RandomForest,train,imbalanced,tp,159.0
247,model_RandomForest,val,imbalanced,tp,11.0
248,model_RandomForest,test,imbalanced,tp,6.0
249,model_RandomForest,train,imbalanced,tp,154.0
250,model_RandomForest,val,imbalanced,tp,10.0
251,model_RandomForest,test,imbalanced,tp,6.0
252,model_RandomForest,train,imbalanced,tp,152.0
253,model_RandomForest,val,imbalanced,tp,11.0
254,model_RandomForest,test,imbalanced,tp,6.0
255,model_RandomForest,train,imbalanced,tp,155.0
256,model_RandomForest,val,imbalanced,tp,8.0
257,model_RandomForest,test,imbalanced,tp,4.0
258,model_RandomForest,train,imbalanced,tp,158.0
259,model_RandomForest,val,imbalanced,tp,12.0
260,model_RandomForest,test,imbalanced,tp,7.0
261,model_RandomForest,train,imbalanced,tp,160.0
262,model_RandomForest,val,imbalanced,tp,7.0
263,model_RandomForest,test,imbalanced,tp,4.0
264,model_RandomForest,train,imbalanced,tp,158.0
265,model_RandomForest,val,imbalanced,tp,11.0
266,model_RandomForest,test,imbalanced,tp,4.0
267,model_RandomForest,train,imbalanced,tp,156.0
268,model_RandomForest,val,imbalanced,tp,11.0
269,model_RandomForest,test,imbalanced,tp,5.0
270,model_RandomForest,train,SMOTE,tp,963.0
271,model_RandomForest,val,SMOTE,tp,5.0
272,model_RandomForest,test,SMOTE,tp,3.0
273,model_RandomForest,train,SMOTE,tp,963.0
274,model_RandomForest,val,SMOTE,tp,6.0
275,model_RandomForest,test,SMOTE,tp,3.0
276,model_RandomForest,train,SMOTE,tp,959.0
277,model_RandomForest,val,SMOTE,tp,8.0
278,model_RandomForest,test,SMOTE,tp,2.0
279,model_RandomForest,train,SMOTE,tp,964.0
280,model_RandomForest,val,SMOTE,tp,7.0
281,model_RandomForest,test,SMOTE,tp,2.0
282,model_RandomForest,train,SMOTE,tp,962.0
283,model_RandomForest,val,SMOTE,tp,6.0
284,model_RandomForest,test,SMOTE,tp,3.0
285,model_RandomForest,train,SMOTE,tp,964.0
286,model_RandomForest,val,SMOTE,tp,4.0
287,model_RandomForest,test,SMOTE,tp,3.0
288,model_RandomForest,train,SMOTE,tp,963.0
289,model_RandomForest,val,SMOTE,tp,6.0
290,model_RandomForest,test,SMOTE,tp,3.0
291,model_RandomForest,train,SMOTE,tp,964.0
292,model_RandomForest,val,SMOTE,tp,4.0
293,model_RandomForest,test,SMOTE,tp,3.0
294,model_RandomForest,train,SMOTE,tp,961.0
295,model_RandomForest,val,SMOTE,tp,8.0
296,model_RandomForest,test,SMOTE,tp,2.0
297,model_RandomForest,train,SMOTE,tp,968.0
298,model_RandomForest,val,SMOTE,tp,4.0
299,model_RandomForest,test,SMOTE,tp,2.0
300,NN_weighted,train,imbalanced,tp,191.0
301,NN_weighted,val,imbalanced,tp,17.0
302,NN_weighted,test,imbalanced,tp,10.0
303,NN_weighted,train,imbalanced,tp,185.0
304,NN_weighted,val,imbalanced,tp,11.0
305,NN_weighted,test,imbalanced,tp,8.0
306,NN_weighted,train,imbalanced,tp,126.0
307,NN_weighted,val,imbalanced,tp,12.0
308,NN_weighted,test,imbalanced,tp,10.0
309,NN_weighted,train,imbalanced,tp,192.0
310,NN_weighted,val,imbalanced,tp,16.0
311,NN_weighted,test,imbalanced,tp,10.0
312,NN_weighted,train,imbalanced,tp,146.0
313,NN_weighted,val,imbalanced,tp,17.0
314,NN_weighted,test,imbalanced,tp,15.0
315,NN_weighted,train,imbalanced,tp,5.0
316,NN_weighted,val,imbalanced,tp,16.0
317,NN_weighted,test,imbalanced,tp,10.0
318,NN_weighted,train,imbalanced,tp,192.0
319,NN_weighted,val,imbalanced,tp,17.0
320,NN_weighted,test,imbalanced,tp,12.0
321,NN_weighted,train,imbalanced,tp,189.0
322,NN_weighted,val,imbalanced,tp,17.0
323,NN_weighted,test,imbalanced,tp,11.0
324,NN_weighted,train,imbalanced,tp,173.0
325,NN_weighted,val,imbalanced,tp,15.0
326,NN_weighted,test,imbalanced,tp,9.0
327,NN_weighted,train,imbalanced,tp,105.0
328,NN_weighted,val,imbalanced,tp,16.0
329,NN_weighted,test,imbalanced,tp,15.0
330,NN_weighted,train,SMOTE,tp,691.0
331,NN_weighted,val,SMOTE,tp,14.0
332,NN_weighted,test,SMOTE,tp,9.0
333,NN_weighted,train,SMOTE,tp,696.0
334,NN_weighted,val,SMOTE,tp,12.0
335,NN_weighted,test,SMOTE,tp,11.0
336,NN_weighted,train,SMOTE,tp,382.0
337,NN_weighted,val,SMOTE,tp,7.0
338,NN_weighted,test,SMOTE,tp,6.0
339,NN_weighted,train,SMOTE,tp,286.0
340,NN_weighted,val,SMOTE,tp,5.0
341,NN_weighted,test,SMOTE,tp,2.0
342,NN_weighted,train,SMOTE,tp,781.0
343,NN_weighted,val,SMOTE,tp,15.0
344,NN_weighted,test,SMOTE,tp,10.0
345,NN_weighted,train,SMOTE,tp,806.0
346,NN_weighted,val,SMOTE,tp,12.0
347,NN_weighted,test,SMOTE,tp,8.0
348,NN_weighted,train,SMOTE,tp,387.0
349,NN_weighted,val,SMOTE,tp,5.0
350,NN_weighted,test,SMOTE,tp,7.0
351,NN_weighted,train,SMOTE,tp,600.0
352,NN_weighted,val,SMOTE,tp,8.0
353,NN_weighted,test,SMOTE,tp,8.0
354,NN_weighted,train,SMOTE,tp,635.0
355,NN_weighted,val,SMOTE,tp,13.0
356,NN_weighted,test,SMOTE,tp,6.0
357,NN_weighted,train,SMOTE,tp,566.0
358,NN_weighted,val,SMOTE,tp,9.0
359,NN_weighted,test,SMOTE,tp,8.0
360,model_XGB,train,imbalanced,fp,0.0
361,model_XGB,val,imbalanced,fp,2.0
362,model_XGB,test,imbalanced,fp,1.0
363,model_XGB,train,imbalanced,fp,0.0
364,model_XGB,val,imbalanced,fp,1.0
365,model_XGB,test,imbalanced,fp,1.0
366,model_XGB,train,imbalanced,fp,0.0
367,model_XGB,val,imbalanced,fp,2.0
368,model_XGB,test,imbalanced,fp,3.0
369,model_XGB,train,imbalanced,fp,0.0
370,model_XGB,val,imbalanced,fp,2.0
371,model_XGB,test,imbalanced,fp,0.0
372,model_XGB,train,imbalanced,fp,0.0
373,model_XGB,val,imbalanced,fp,2.0
374,model_XGB,test,imbalanced,fp,1.0
375,model_XGB,train,imbalanced,fp,0.0
376,model_XGB,val,imbalanced,fp,2.0
377,model_XGB,test,imbalanced,fp,1.0
378,model_XGB,train,imbalanced,fp,0.0
379,model_XGB,val,imbalanced,fp,0.0
380,model_XGB,test,imbalanced,fp,0.0
381,model_XGB,train,imbalanced,fp,0.0
382,model_XGB,val,imbalanced,fp,3.0
383,model_XGB,test,imbalanced,fp,0.0
384,model_XGB,train,imbalanced,fp,0.0
385,model_XGB,val,imbalanced,fp,3.0
386,model_XGB,test,imbalanced,fp,3.0
387,model_XGB,train,imbalanced,fp,0.0
388,model_XGB,val,imbalanced,fp,4.0
389,model_XGB,test,imbalanced,fp,1.0
390,model_XGB,train,SMOTE,fp,0.0
391,model_XGB,val,SMOTE,fp,0.0
392,model_XGB,test,SMOTE,fp,2.0
393,model_XGB,train,SMOTE,fp,0.0
394,model_XGB,val,SMOTE,fp,0.0
395,model_XGB,test,SMOTE,fp,3.0
396,model_XGB,train,SMOTE,fp,0.0
397,model_XGB,val,SMOTE,fp,0.0
398,model_XGB,test,SMOTE,fp,2.0
399,model_XGB,train,SMOTE,fp,0.0
400,model_XGB,val,SMOTE,fp,0.0
401,model_XGB,test,SMOTE,fp,2.0
402,model_XGB,train,SMOTE,fp,0.0
403,model_XGB,val,SMOTE,fp,0.0
404,model_XGB,test,SMOTE,fp,2.0
405,model_XGB,train,SMOTE,fp,0.0
406,model_XGB,val,SMOTE,fp,0.0
407,model_XGB,test,SMOTE,fp,2.0
408,model_XGB,train,SMOTE,fp,0.0
409,model_XGB,val,SMOTE,fp,0.0
410,model_XGB,test,SMOTE,fp,3.0
411,model_XGB,train,SMOTE,fp,0.0
412,model_XGB,val,SMOTE,fp,0.0
413,model_XGB,test,SMOTE,fp,2.0
414,model_XGB,train,SMOTE,fp,0.0
415,model_XGB,val,SMOTE,fp,0.0
416,model_XGB,test,SMOTE,fp,4.0
417,model_XGB,train,SMOTE,fp,0.0
418,model_XGB,val,SMOTE,fp,0.0
419,model_XGB,test,SMOTE,fp,4.0
420,model_logistic,train,imbalanced,fp,219.0
421,model_logistic,val,imbalanced,fp,26.0
422,model_logistic,test,imbalanced,fp,22.0
423,model_logistic,train,imbalanced,fp,220.0
424,model_logistic,val,imbalanced,fp,26.0
425,model_logistic,test,imbalanced,fp,22.0
426,model_logistic,train,imbalanced,fp,228.0
427,model_logistic,val,imbalanced,fp,27.0
428,model_logistic,test,imbalanced,fp,22.0
429,model_logistic,train,imbalanced,fp,237.0
430,model_logistic,val,imbalanced,fp,24.0
431,model_logistic,test,imbalanced,fp,23.0
432,model_logistic,train,imbalanced,fp,234.0
433,model_logistic,val,imbalanced,fp,26.0
434,model_logistic,test,imbalanced,fp,22.0
435,model_logistic,train,imbalanced,fp,216.0
436,model_logistic,val,imbalanced,fp,26.0
437,model_logistic,test,imbalanced,fp,25.0
438,model_logistic,train,imbalanced,fp,229.0
439,model_logistic,val,imbalanced,fp,26.0
440,model_logistic,test,imbalanced,fp,24.0
441,model_logistic,train,imbalanced,fp,219.0
442,model_logistic,val,imbalanced,fp,25.0
443,model_logistic,test,imbalanced,fp,21.0
444,model_logistic,train,imbalanced,fp,235.0
445,model_logistic,val,imbalanced,fp,32.0
446,model_logistic,test,imbalanced,fp,24.0
447,model_logistic,train,imbalanced,fp,233.0
448,model_logistic,val,imbalanced,fp,28.0
449,model_logistic,test,imbalanced,fp,21.0
450,model_logistic,train,SMOTE,fp,238.0
451,model_logistic,val,SMOTE,fp,20.0
452,model_logistic,test,SMOTE,fp,21.0
453,model_logistic,train,SMOTE,fp,239.0
454,model_logistic,val,SMOTE,fp,22.0
455,model_logistic,test,SMOTE,fp,21.0
456,model_logistic,train,SMOTE,fp,236.0
457,model_logistic,val,SMOTE,fp,25.0
458,model_logistic,test,SMOTE,fp,21.0
459,model_logistic,train,SMOTE,fp,237.0
460,model_logistic,val,SMOTE,fp,20.0
461,model_logistic,test,SMOTE,fp,21.0
462,model_logistic,train,SMOTE,fp,233.0
463,model_logistic,val,SMOTE,fp,24.0
464,model_logistic,test,SMOTE,fp,21.0
465,model_logistic,train,SMOTE,fp,237.0
466,model_logistic,val,SMOTE,fp,23.0
467,model_logistic,test,SMOTE,fp,21.0
468,model_logistic,train,SMOTE,fp,232.0
469,model_logistic,val,SMOTE,fp,28.0
470,model_logistic,test,SMOTE,fp,21.0
471,model_logistic,train,SMOTE,fp,234.0
472,model_logistic,val,SMOTE,fp,22.0
473,model_logistic,test,SMOTE,fp,21.0
474,model_logistic,train,SMOTE,fp,230.0
475,model_logistic,val,SMOTE,fp,28.0
476,model_logistic,test,SMOTE,fp,21.0
477,model_logistic,train,SMOTE,fp,233.0
478,model_logistic,val,SMOTE,fp,22.0
479,model_logistic,test,SMOTE,fp,21.0
480,model_LinearSVC,train,imbalanced,fp,221.0
481,model_LinearSVC,val,imbalanced,fp,26.0
482,model_LinearSVC,test,imbalanced,fp,22.0
483,model_LinearSVC,train,imbalanced,fp,230.0
484,model_LinearSVC,val,imbalanced,fp,27.0
485,model_LinearSVC,test,imbalanced,fp,19.0
486,model_LinearSVC,train,imbalanced,fp,230.0
487,model_LinearSVC,val,imbalanced,fp,27.0
488,model_LinearSVC,test,imbalanced,fp,24.0
489,model_LinearSVC,train,imbalanced,fp,242.0
490,model_LinearSVC,val,imbalanced,fp,23.0
491,model_LinearSVC,test,imbalanced,fp,23.0
492,model_LinearSVC,train,imbalanced,fp,235.0
493,model_LinearSVC,val,imbalanced,fp,26.0
494,model_LinearSVC,test,imbalanced,fp,24.0
495,model_LinearSVC,train,imbalanced,fp,226.0
496,model_LinearSVC,val,imbalanced,fp,28.0
497,model_LinearSVC,test,imbalanced,fp,26.0
498,model_LinearSVC,train,imbalanced,fp,234.0
499,model_LinearSVC,val,imbalanced,fp,25.0
500,model_LinearSVC,test,imbalanced,fp,24.0
501,model_LinearSVC,train,imbalanced,fp,222.0
502,model_LinearSVC,val,imbalanced,fp,24.0
503,model_LinearSVC,test,imbalanced,fp,23.0
504,model_LinearSVC,train,imbalanced,fp,240.0
505,model_LinearSVC,val,imbalanced,fp,33.0
506,model_LinearSVC,test,imbalanced,fp,24.0
507,model_LinearSVC,train,imbalanced,fp,238.0
508,model_LinearSVC,val,imbalanced,fp,27.0
509,model_LinearSVC,test,imbalanced,fp,22.0
510,model_LinearSVC,train,SMOTE,fp,230.0
511,model_LinearSVC,val,SMOTE,fp,23.0
512,model_LinearSVC,test,SMOTE,fp,21.0
513,model_LinearSVC,train,SMOTE,fp,224.0
514,model_LinearSVC,val,SMOTE,fp,23.0
515,model_LinearSVC,test,SMOTE,fp,21.0
516,model_LinearSVC,train,SMOTE,fp,221.0
517,model_LinearSVC,val,SMOTE,fp,26.0
518,model_LinearSVC,test,SMOTE,fp,22.0
519,model_LinearSVC,train,SMOTE,fp,236.0
520,model_LinearSVC,val,SMOTE,fp,16.0
521,model_LinearSVC,test,SMOTE,fp,23.0
522,model_LinearSVC,train,SMOTE,fp,238.0
523,model_LinearSVC,val,SMOTE,fp,19.0
524,model_LinearSVC,test,SMOTE,fp,22.0
525,model_LinearSVC,train,SMOTE,fp,204.0
526,model_LinearSVC,val,SMOTE,fp,21.0
527,model_LinearSVC,test,SMOTE,fp,24.0
528,model_LinearSVC,train,SMOTE,fp,225.0
529,model_LinearSVC,val,SMOTE,fp,25.0
530,model_LinearSVC,test,SMOTE,fp,22.0
531,model_LinearSVC,train,SMOTE,fp,212.0
532,model_LinearSVC,val,SMOTE,fp,14.0
533,model_LinearSVC,test,SMOTE,fp,22.0
534,model_LinearSVC,train,SMOTE,fp,235.0
535,model_LinearSVC,val,SMOTE,fp,27.0
536,model_LinearSVC,test,SMOTE,fp,22.0
537,model_LinearSVC,train,SMOTE,fp,237.0
538,model_LinearSVC,val,SMOTE,fp,18.0
539,model_LinearSVC,test,SMOTE,fp,23.0
540,model_SVC,train,imbalanced,fp,257.0
541,model_SVC,val,imbalanced,fp,23.0
542,model_SVC,test,imbalanced,fp,28.0
543,model_SVC,train,imbalanced,fp,230.0
544,model_SVC,val,imbalanced,fp,22.0
545,model_SVC,test,imbalanced,fp,28.0
546,model_SVC,train,imbalanced,fp,249.0
547,model_SVC,val,imbalanced,fp,26.0
548,model_SVC,test,imbalanced,fp,26.0
549,model_SVC,train,imbalanced,fp,239.0
550,model_SVC,val,imbalanced,fp,30.0
551,model_SVC,test,imbalanced,fp,31.0
552,model_SVC,train,imbalanced,fp,259.0
553,model_SVC,val,imbalanced,fp,28.0
554,model_SVC,test,imbalanced,fp,28.0
555,model_SVC,train,imbalanced,fp,252.0
556,model_SVC,val,imbalanced,fp,23.0
557,model_SVC,test,imbalanced,fp,26.0
558,model_SVC,train,imbalanced,fp,245.0
559,model_SVC,val,imbalanced,fp,25.0
560,model_SVC,test,imbalanced,fp,27.0
561,model_SVC,train,imbalanced,fp,249.0
562,model_SVC,val,imbalanced,fp,25.0
563,model_SVC,test,imbalanced,fp,30.0
564,model_SVC,train,imbalanced,fp,259.0
565,model_SVC,val,imbalanced,fp,34.0
566,model_SVC,test,imbalanced,fp,29.0
567,model_SVC,train,imbalanced,fp,233.0
568,model_SVC,val,imbalanced,fp,26.0
569,model_SVC,test,imbalanced,fp,23.0
570,model_SVC,train,SMOTE,fp,0.0
571,model_SVC,val,SMOTE,fp,0.0
572,model_SVC,test,SMOTE,fp,1.0
573,model_SVC,train,SMOTE,fp,0.0
574,model_SVC,val,SMOTE,fp,1.0
575,model_SVC,test,SMOTE,fp,1.0
576,model_SVC,train,SMOTE,fp,0.0
577,model_SVC,val,SMOTE,fp,0.0
578,model_SVC,test,SMOTE,fp,1.0
579,model_SVC,train,SMOTE,fp,0.0
580,model_SVC,val,SMOTE,fp,2.0
581,model_SVC,test,SMOTE,fp,1.0
582,model_SVC,train,SMOTE,fp,0.0
583,model_SVC,val,SMOTE,fp,0.0
